id,emoji,description,ocurrences
120,😲,astonished face,1
120,🌟,glowing star,2
120,🆚,VS button,1
120,🍔,hamburger,1
120,🤩,star-struck,1
120,🏆,trophy,2
120,🍕,pizza,1
120,🚀,rocket,1
120,💸,money with wings,1
120,💪,flexed biceps,1
120,⏰,alarm clock,1
120,🤝,handshake,1
120,🔥,fire,1
122,💔,broken heart,1
122,🔐,locked with key,1
122,🖇,linked paperclips,1
122,❤️,red heart,4
125,✍️,writing hand,1
127,🤩,star-struck,1
127,🙌,raising hands,1
127,🧵,thread,1
128,♟️,chess pawn,1
133,🥳,partying face,1
133,👏🏻,clapping hands: light skin tone,1
134,🔁,repeat button,1
134,♟️,chess pawn,1
134,🚶‍♂️,man walking,1
134,👍,thumbs up,1
134,🎉,party popper,1
134,💾,floppy disk,1
134,🤗,hugging face,1
134,💬,speech balloon,1
134,🗓️,spiral calendar,1
135,♟,chess pawn,1
137,🙂,slightly smiling face,1
137,♟️,chess pawn,2
144,💯,hundred points,1
145,💕,two hearts,2
145,😍,smiling face with heart-eyes,2
145,❤️,red heart,2
151,😎,smiling face with sunglasses,1
152,🔱,trident emblem,1
153,♟️,chess pawn,1
153,🏆,trophy,2
153,✨,sparkles,1
153,🎉,party popper,1
153,🔥,fire,1
153,👉,backhand index pointing right,2
154,😍,smiling face with heart-eyes,1
156,♟️,chess pawn,1
156,🏆,trophy,2
156,✨,sparkles,1
156,🎉,party popper,1
156,🔥,fire,1
156,👉,backhand index pointing right,2
157,⏳,hourglass not done,1
157,🇫🇷,flag: France,1
157,📷,camera,1
158,😆,grinning squinting face,1
159,✨,sparkles,1
159,😎,smiling face with sunglasses,1
160,😊,smiling face with smiling eyes,1
161,👇,backhand index pointing down,1
163,📌,pushpin,1
163,🇰🇪,flag: Kenya,1
163,❤️,red heart,1
165,🌐,globe with meridians,1
165,🏆,trophy,1
165,⏰,alarm clock,1
165,🤕,face with head-bandage,1
165,📝,memo,1
167,🛑,stop sign,7
167,💗,growing heart,2
167,🚧,construction,6
167,💯,hundred points,2
167,🔥,fire,20
167,➡,right arrow,1
167,❤️,red heart,1
170,🚫,prohibited,1
179,😜,winking face with tongue,1
180,🤷‍♂️,man shrugging,1
181,🇺🇸,flag: United States,1
181,🇲🇨,flag: Monaco,1
181,🇦🇿,flag: Azerbaijan,1
181,🇦🇺,flag: Australia,1
181,🇸🇦,flag: Saudi Arabia,1
181,🇧🇭,flag: Bahrain,1
184,❤️,red heart,1
185,♟️,chess pawn,1
186,💚,green heart,1
187,📸,camera with flash,1
187,🕛,twelve o’clock,1
187,🗞️,rolled-up newspaper,1
187,🔥,fire,1
187,🆕,NEW button,1
187,👀,eyes,1
188,✖️,multiply,1
190,🧈,butter,3
197,🤩,star-struck,1
198,📽️,film projector,1
198,🧩,puzzle piece,1
200,🇪🇸,flag: Spain,1
200,🗣,speaking head,1
207,🔔,bell,1
207,😂,face with tears of joy,1
207,💀,skull,1
207,🔥,fire,1
207,❤️,red heart,1
208,❤️,red heart,1
209,❓,red question mark,1
209,🧠,brain,1
209,🎾,tennis,1
210,📷,camera,1
212,🤩,star-struck,1
212,💜,purple heart,1
213,🐴,horse face,1
213,♟️,chess pawn,2
215,🧩,puzzle piece,1
218,😄,grinning face with smiling eyes,1
222,🎨,artist palette,1
223,♟️,chess pawn,1
226,😻,smiling cat with heart-eyes,1
226,💕,two hearts,1
226,♟,chess pawn,1
228,😍,smiling face with heart-eyes,1
229,🤍,white heart,1
229,♟️,chess pawn,1
231,💎,gem stone,1
233,♟️,chess pawn,1
234,👍🏼,thumbs up: medium-light skin tone,1
234,👉🏼,backhand index pointing right: medium-light skin tone,2
234,♟️,chess pawn,3
234,👋🏼,waving hand: medium-light skin tone,1
236,♟,chess pawn,2
237,😎,smiling face with sunglasses,1
237,➖,minus,13
240,❤️,red heart,1
243,😤,face with steam from nose,1
243,😔,pensive face,1
243,😒,unamused face,1
247,♟,chess pawn,2
247,💪🏾,flexed biceps: medium-dark skin tone,1
247,🤞🏾,crossed fingers: medium-dark skin tone,1
248,📈,chart increasing,1
248,♟️,chess pawn,1
253,🇺🇦,flag: Ukraine,1
259,🌸,cherry blossom,1
259,🇮🇹,flag: Italy,1
262,♟,chess pawn,1
263,😭,loudly crying face,1
263,👉,backhand index pointing right,2
265,☀️,sun,1
265,📖,open book,1
267,🤞🏻,crossed fingers: light skin tone,1
267,🥵,hot face,1
268,♟️,chess pawn,1
269,📍,round pushpin,1
269,♟️,chess pawn,1
269,⏰,alarm clock,1
269,🤝,handshake,1
269,✨,sparkles,3
269,🌟,glowing star,1
269,📅,calendar,1
269,🤗,hugging face,1
271,✅,check mark button,1
271,🍀,four leaf clover,1
275,❗,red exclamation mark,1
275,🥉,3rd place medal,1
275,🥳,partying face,3
275,📢,loudspeaker,1
276,📝,memo,1
276,✨,sparkles,1
276,♟️,chess pawn,1
277,🥈,2nd place medal,2
277,🏁,chequered flag,2
277,🟢,green circle,2
277,5️⃣,keycap: 5,2
277,🥉,3rd place medal,2
277,👉,backhand index pointing right,2
279,😢,crying face,1
280,🔥,fire,1
280,▶️,play button,1
285,🇦🇷,flag: Argentina,1
286,🤓,nerd face,1
286,😎,smiling face with sunglasses,1
288,💪,flexed biceps,1
288,👉,backhand index pointing right,2
289,🐕‍🦺,service dog,1
289,⛱️,umbrella on ground,1
289,📍,round pushpin,1
289,☕,hot beverage,4
290,👍🏻,thumbs up: light skin tone,1
290,❤️,red heart,1
290,➡️,right arrow,3
291,💪,flexed biceps,1
291,👉,backhand index pointing right,2
297,🇨🇺,flag: Cuba,1
298,🇪🇸,flag: Spain,1
298,➖,minus,1
299,➡,right arrow,1
305,👌,OK hand,1
305,😬,grimacing face,1
307,🗣️,speaking head,1
307,📖,open book,1
307,💚,green heart,1
307,🔥,fire,1
307,😳,flushed face,1
307,🇪🇸,flag: Spain,1
307,🍿,popcorn,1
309,🇪🇸,flag: Spain,1
310,💪,flexed biceps,1
310,✨,sparkles,1
310,💚,green heart,1
310,🌿,herb,2
312,😂,face with tears of joy,1
312,🏎️,racing car,1
312,🤞🏼,crossed fingers: medium-light skin tone,1
312,🔥,fire,2
313,💭,thought balloon,1
313,🤯,exploding head,1
313,🔝,TOP arrow,1
317,🇪🇦,flag: Ceuta & Melilla,1
318,🤔,thinking face,2
318,📈,chart increasing,1
318,🚀,rocket,1
318,📊,bar chart,2
318,👇,backhand index pointing down,1
318,🏎️,racing car,3
318,👉,backhand index pointing right,1
318,👈,backhand index pointing left,1
320,🤩,star-struck,1
320,👏🏼,clapping hands: medium-light skin tone,1
320,🗣️,speaking head,2
321,💨,dashing away,1
327,💭,thought balloon,1
327,🤯,exploding head,1
327,🔝,TOP arrow,1
329,🇲🇨,flag: Monaco,1
330,🤔,thinking face,1
330,📈,chart increasing,1
330,📊,bar chart,2
330,👇,backhand index pointing down,1
330,🏎️,racing car,3
330,👉,backhand index pointing right,1
330,👈,backhand index pointing left,1
331,📸,camera with flash,1
331,💯,hundred points,1
331,👕,t-shirt,1
331,🇪🇸,flag: Spain,2
331,💪🏻,flexed biceps: light skin tone,2
332,➡,right arrow,1
336,🎙️,studio microphone,2
338,😘,face blowing a kiss,2
338,😎,smiling face with sunglasses,2
338,🥰,smiling face with hearts,3
339,😊,smiling face with smiling eyes,1
339,🏎,racing car,3
343,🇪🇸,flag: Spain,1
343,🙌🏻,raising hands: light skin tone,1
344,🤔,thinking face,1
344,📈,chart increasing,1
344,📊,bar chart,2
344,👇,backhand index pointing down,1
344,🏎️,racing car,3
344,👉,backhand index pointing right,1
344,👈,backhand index pointing left,1
347,💬,speech balloon,1
347,👉,backhand index pointing right,1
349,🇲🇨,flag: Monaco,1
350,😄,grinning face with smiling eyes,1
351,✅,check mark button,1
352,🇪🇸,flag: Spain,1
352,🇮🇹,flag: Italy,1
353,🇪🇸,flag: Spain,1
355,🔸,small orange diamond,2
356,🤔,thinking face,1
356,🔵,blue circle,1
356,📈,chart increasing,2
356,🟢,green circle,1
356,📊,bar chart,2
356,👇,backhand index pointing down,1
356,🏎️,racing car,3
356,👉,backhand index pointing right,1
356,👈,backhand index pointing left,1
357,🤔,thinking face,1
357,📈,chart increasing,1
357,📊,bar chart,3
357,👇,backhand index pointing down,1
357,🏎️,racing car,3
357,👉,backhand index pointing right,1
357,👈,backhand index pointing left,1
359,🇩🇪,flag: Germany,1
359,🇬🇧,flag: United Kingdom,1
360,‼️,double exclamation mark,3
361,🤔,thinking face,1
361,📈,chart increasing,1
361,📊,bar chart,2
361,🏎️,racing car,3
361,👇,backhand index pointing down,1
361,➡,right arrow,1
361,👉,backhand index pointing right,1
361,👀,eyes,1
361,👈,backhand index pointing left,1
362,🏎️,racing car,1
364,🏎️,racing car,1
364,🏁,chequered flag,1
365,🔜,SOON arrow,1
365,😏,smirking face,1
367,🏆,trophy,1
369,💪,flexed biceps,1
369,🇪🇦,flag: Ceuta & Melilla,1
370,🇪🇸,flag: Spain,1
370,🏴‍☠️,pirate flag,1
373,💥,collision,2
373,🔷,large blue diamond,12
373,⚠,warning,2
373,🚫,prohibited,2
373,🔹,small blue diamond,9
373,⛔,no entry,2
374,🇪🇦,flag: Ceuta & Melilla,1
375,🤔,thinking face,2
375,📈,chart increasing,1
375,📊,bar chart,2
375,👇,backhand index pointing down,1
375,🏎️,racing car,3
375,👉,backhand index pointing right,1
375,👈,backhand index pointing left,1
376,📸,camera with flash,1
377,🤔,thinking face,1
377,📈,chart increasing,1
377,📊,bar chart,2
377,👇,backhand index pointing down,1
377,🏎️,racing car,3
377,👉,backhand index pointing right,1
377,👈,backhand index pointing left,1
378,🤔,thinking face,1
378,📈,chart increasing,1
378,📊,bar chart,2
378,👇,backhand index pointing down,1
378,🏎️,racing car,3
378,👉,backhand index pointing right,1
378,👈,backhand index pointing left,1
379,🔥,fire,2
379,😱,face screaming in fear,1
379,❌,cross mark,1
379,🗣️,speaking head,2
380,🇵🇾,flag: Paraguay,5
380,🇧🇴,flag: Bolivia,5
380,🇺🇾,flag: Uruguay,5
380,🇨🇱,flag: Chile,5
380,🗃️,card file box,1
380,🌎,globe showing Americas,1
380,🇦🇷,flag: Argentina,5
380,🇲🇽,flag: Mexico,5
380,🇻🇪,flag: Venezuela,5
380,🇨🇴,flag: Colombia,5
380,🇪🇸,flag: Spain,2
380,🇵🇪,flag: Peru,5
380,🇪🇨,flag: Ecuador,5
381,🇪🇸,flag: Spain,1
381,🏎️,racing car,2
384,😉,winking face,1
384,❓,red question mark,1
384,🦾,mechanical arm,1
384,🔑,key,1
384,👍,thumbs up,1
384,💡,light bulb,1
384,🎁,wrapped gift,1
384,🧠,brain,1
384,👉,backhand index pointing right,4
384,❤️,red heart,1
384,⌚,watch,1
384,♟,chess pawn,1
386,🌞,sun with face,1
388,🤔,thinking face,1
388,♟️,chess pawn,1
390,😉,winking face,1
390,❓,red question mark,1
390,🦾,mechanical arm,1
390,🔑,key,1
390,👍,thumbs up,1
390,💡,light bulb,1
390,🎁,wrapped gift,1
390,🧠,brain,1
390,👉,backhand index pointing right,4
390,❤️,red heart,1
390,⌚,watch,1
390,♟,chess pawn,1
391,🤔,thinking face,1
393,📲,mobile phone with arrow,1
393,🎮,video game,1
393,💰,money bag,1
393,🤑,money-mouth face,1
394,📲,mobile phone with arrow,1
394,🎮,video game,1
394,💰,money bag,1
394,🤑,money-mouth face,1
395,📲,mobile phone with arrow,1
395,🎮,video game,1
395,💰,money bag,1
395,🤑,money-mouth face,1
396,📲,mobile phone with arrow,1
396,🎮,video game,1
396,💰,money bag,1
396,🤑,money-mouth face,1
398,👇,backhand index pointing down,2
398,🙂,slightly smiling face,1
398,🔔,bell,2
398,👉,backhand index pointing right,1
400,🏆,trophy,1
400,♟,chess pawn,1
400,⭐,star,1
400,👉,backhand index pointing right,1
401,⚔️,crossed swords,1
401,😎,smiling face with sunglasses,1
401,🥇,1st place medal,3
401,🗡️,dagger,1
401,⚰️,coffin,1
401,💣,bomb,1
403,🚫,prohibited,1
403,💪,flexed biceps,1
404,😊,smiling face with smiling eyes,1
404,👧,girl,1
404,🧑‍🦱,person: curly hair,1
404,👩‍🦱,woman: curly hair,1
404,🧒,child,1
406,🏁,chequered flag,1
406,💚,green heart,1
406,😋,face savoring food,1
406,✌️,victory hand,1
406,🇪🇸,flag: Spain,1
407,🇪🇸,flag: Spain,1
413,🏷️,label,3
413,🪄,magic wand,1
416,🧠,brain,1
416,♟️,chess pawn,1
417,🤔,thinking face,1
417,🇪🇦,flag: Ceuta & Melilla,1
417,🤩,star-struck,1
419,🇮🇹,flag: Italy,1
419,🇬🇧,flag: United Kingdom,1
419,➡️,right arrow,8
420,🤔,thinking face,1
420,🤩,star-struck,1
424,📸,camera with flash,1
426,👀,eyes,1
427,💥,collision,2
427,🔷,large blue diamond,12
427,⚠,warning,2
427,🚫,prohibited,2
427,🔹,small blue diamond,9
427,⛔,no entry,2
428,🏁,chequered flag,1
433,😄,grinning face with smiling eyes,1
436,💪,flexed biceps,2
436,🏰,castle,2
436,✅,check mark button,5
436,🚧,construction,1
436,🔒,locked,1
436,👑,crown,1
440,👍,thumbs up,1
440,🙂,slightly smiling face,1
441,💙,blue heart,1
441,🎲,game die,1
441,♟️,chess pawn,1
445,♟️,chess pawn,1
448,⏩,fast-forward button,1
448,🇦🇪,flag: United Arab Emirates,1
448,✉️,envelope,1
448,❤️,red heart,1
450,❣️,heart exclamation,1
450,🤠,cowboy hat face,1
451,😝,squinting face with tongue,1
453,💡,light bulb,1
453,📚,books,1
454,📲,mobile phone with arrow,1
454,📍,round pushpin,1
454,☎️,telephone,1
454,🚛,articulated lorry,1
454,🌿,herb,4
458,🔓,unlocked,1
459,✔️,check mark,1
462,📬,open mailbox with raised flag,1
462,💌,love letter,1
462,♥️,heart suit,1
463,✅,check mark button,1
463,🇦🇱,flag: Albania,1
463,📍,round pushpin,1
463,👬,men holding hands,1
464,💪,flexed biceps,1
464,🏰,castle,1
464,📆,tear-off calendar,1
464,♟️,chess pawn,1
464,🏆,trophy,2
464,✨,sparkles,1
464,🌟,glowing star,3
467,🤵‍♂,man in tuxedo,1
467,♟️,chess pawn,1
468,❤️,red heart,1
469,🧩,puzzle piece,1
470,📷,camera,1
473,🤓,nerd face,1
473,♟️,chess pawn,1
474,🤔,thinking face,1
474,💡,light bulb,1
474,♟,chess pawn,1
475,🥰,smiling face with hearts,1
478,😄,grinning face with smiling eyes,1
478,✌️,victory hand,1
478,🇬🇧,flag: United Kingdom,1
478,❤️,red heart,1
480,📸,camera with flash,1
480,✅,check mark button,1
480,👑,crown,1
480,❌,cross mark,1
480,🇨🇳,flag: China,1
480,♟,chess pawn,1
483,🌞,sun with face,1
484,💡,light bulb,1
484,🧩,puzzle piece,1
485,💪,flexed biceps,1
485,♟️,chess pawn,4
485,📚,books,1
485,🏆,trophy,1
485,✨,sparkles,1
485,🔒,locked,1
485,💡,light bulb,2
485,🎯,bullseye,1
485,🔥,fire,1
485,🧠,brain,1
485,⚡,high voltage,1
485,🔍,magnifying glass tilted left,1
487,♟️,chess pawn,1
487,🇨🇭,flag: Switzerland,1
488,✨,sparkles,3
488,♟️,chess pawn,1
490,💥,collision,1
490,🌸,cherry blossom,1
491,6️⃣,keycap: 6,1
491,2️⃣,keycap: 2,1
491,🅿️,P button,2
493,💥,collision,1
493,💪,flexed biceps,3
493,♟️,chess pawn,1
493,🏆,trophy,1
493,🤝,handshake,2
493,🌟,glowing star,3
493,🔹,small blue diamond,2
493,✨,sparkles,2
493,🎯,bullseye,1
493,🔥,fire,2
493,🚀,rocket,1
493,🙌,raising hands,1
493,📣,megaphone,1
493,👉,backhand index pointing right,2
493,🌍,globe showing Europe-Africa,1
493,🔸,small orange diamond,2
494,👍,thumbs up,1
494,📖,open book,1
494,📚,books,1
495,😍,smiling face with heart-eyes,1
495,💜,purple heart,1
497,🏫,school,1
497,🇨🇭,flag: Switzerland,4
498,💕,two hearts,1
498,💞,revolving hearts,1
498,👭,women holding hands,1
498,❤️,red heart,1
501,🥳,partying face,1
502,🙏,folded hands,1
503,🥇,1st place medal,1
504,♟️,chess pawn,1
508,💥,collision,1
508,⚠️,warning,1
508,♟️,chess pawn,2
508,💔,broken heart,1
511,♟,chess pawn,1
511,🕘,nine o’clock,1
515,🤍,white heart,1
515,😻,smiling cat with heart-eyes,1
519,🍺,beer mug,1
519,🍸,cocktail glass,1
520,🤩,star-struck,1
520,⭐,star,1
522,🥸,disguised face,1
523,📸,camera with flash,1
523,🙏🏻,folded hands: light skin tone,1
523,♟️,chess pawn,1
523,➡️,right arrow,1
523,🦋,butterfly,2
524,🥉,3rd place medal,1
525,🍺,beer mug,1
526,🤩,star-struck,1
527,🤩,star-struck,1
527,😎,smiling face with sunglasses,1
533,😬,grimacing face,1
536,📝,memo,1
536,💬,speech balloon,1
536,🌈,rainbow,1
538,🤔,thinking face,1
538,📈,chart increasing,1
538,🔥,fire,1
538,📊,bar chart,2
538,👇,backhand index pointing down,1
538,🏎️,racing car,3
538,👉,backhand index pointing right,1
538,👈,backhand index pointing left,1
539,😭,loudly crying face,1
539,📸,camera with flash,1
539,➖,minus,26
539,🤣,rolling on the floor laughing,1
543,🗣️,speaking head,1
545,🤡,clown face,1
545,😎,smiling face with sunglasses,1
546,🇪🇸,flag: Spain,1
546,👇,backhand index pointing down,1
547,🇪🇸,flag: Spain,1
547,☕,hot beverage,1
548,⬇️,down arrow,2
549,🤔,thinking face,1
549,📈,chart increasing,1
549,😂,face with tears of joy,1
549,🔥,fire,1
549,📊,bar chart,2
549,👇,backhand index pointing down,1
549,🏎️,racing car,3
549,👉,backhand index pointing right,1
549,👈,backhand index pointing left,1
552,🎤,microphone,1
552,🇪🇸,flag: Spain,1
552,🏁,chequered flag,1
554,🇪🇸,flag: Spain,1
554,👉,backhand index pointing right,1
554,🏁,chequered flag,1
555,🇲🇨,flag: Monaco,1
555,😜,winking face with tongue,1
555,🙄,face with rolling eyes,1
556,🐂,ox,1
556,🇪🇦,flag: Ceuta & Melilla,1
557,🤔,thinking face,1
557,📸,camera with flash,1
557,📈,chart increasing,1
557,🔧,wrench,1
557,📊,bar chart,2
557,👇,backhand index pointing down,1
557,🏎️,racing car,3
557,👉,backhand index pointing right,1
557,👈,backhand index pointing left,1
557,🧐,face with monocle,1
560,🏳️‍🌈,rainbow flag,1
560,🌈,rainbow,2
561,😍,smiling face with heart-eyes,1
562,📲,mobile phone with arrow,1
565,🤔,thinking face,1
565,💡,light bulb,1
565,♟,chess pawn,1
567,🇲🇨,flag: Monaco,1
568,🥰,smiling face with hearts,2
570,😍,smiling face with heart-eyes,1
571,🧠,brain,1
572,👏,clapping hands,1
572,👍🏻,thumbs up: light skin tone,2
572,🤘,sign of the horns,1
576,🏆,trophy,1
578,❤️,red heart,3
582,📈,chart increasing,1
582,♟️,chess pawn,3
582,💭,thought balloon,1
582,🏆,trophy,1
582,🔐,locked with key,1
582,✨,sparkles,1
582,🌟,glowing star,1
582,🧠,brain,1
582,🤩,star-struck,1
582,🌍,globe showing Europe-Africa,1
583,🤗,hugging face,1
584,💥,collision,1
584,🔥,fire,1
584,🎁,wrapped gift,1
584,💸,money with wings,1
584,🎮,video game,1
584,💰,money bag,1
585,🏎️,racing car,1
585,📸,camera with flash,1
587,🇺🇿,flag: Uzbekistan,1
587,🥇,1st place medal,1
597,↙️,down-left arrow,1
601,🤴,prince,1
601,👭,women holding hands,1
601,💕,two hearts,1
601,💞,revolving hearts,1
601,👸,princess,1
601,🍔,hamburger,1
601,❤️,red heart,1
603,😁,beaming face with smiling eyes,1
603,🐍,snake,1
610,📞,telephone receiver,1
610,📩,envelope with arrow,1
610,📋,clipboard,1
611,🏆,trophy,1
612,📞,telephone receiver,1
612,📩,envelope with arrow,1
612,📋,clipboard,1
613,📞,telephone receiver,1
613,🤍,white heart,1
613,📩,envelope with arrow,1
613,📋,clipboard,1
614,✔️,check mark,1
614,✖,multiply,1
614,✔,check mark,2
614,➖,minus,2
615,📞,telephone receiver,1
615,📩,envelope with arrow,1
615,📋,clipboard,1
619,🙌,raising hands,1
619,🧐,face with monocle,1
619,😎,smiling face with sunglasses,1
619,👀,eyes,1
620,📚,books,10
621,✖,multiply,1
621,✔,check mark,1
621,➖,minus,2
625,👇,backhand index pointing down,2
625,➡️,right arrow,4
626,🔅,dim button,1
626,♟️,chess pawn,1
626,🏷️,label,1
627,😜,winking face with tongue,1
628,🚀,rocket,1
629,📝,memo,1
629,♟,chess pawn,1
629,📸,camera with flash,1
629,➡️,right arrow,1
631,👉,backhand index pointing right,2
633,🔁,repeat button,1
633,🤣,rolling on the floor laughing,5
633,🚶‍♂️,man walking,1
633,👍,thumbs up,1
633,😍,smiling face with heart-eyes,1
633,💾,floppy disk,1
633,💬,speech balloon,1
634,🤔,thinking face,1
634,🧩,puzzle piece,1
639,✏️,pencil,3
639,♟️,chess pawn,1
642,🇪🇸,flag: Spain,1
642,🇲🇽,flag: Mexico,1
642,🧐,face with monocle,1
642,👀,eyes,1
645,♟️,chess pawn,1
647,♟,chess pawn,1
647,☀️,sun,1
647,👉,backhand index pointing right,1
648,🙂,slightly smiling face,1
648,🔔,bell,2
648,👉,backhand index pointing right,1
649,©️,copyright,1
649,📷,camera,1
649,➡️,right arrow,1
651,🚫,prohibited,1
653,🇩🇪,flag: Germany,1
653,🇪🇦,flag: Ceuta & Melilla,1
653,🇫🇮,flag: Finland,1
653,🇳🇱,flag: Netherlands,1
654,🌭,hot dog,1
654,⚾,baseball,1
654,🍔,hamburger,1
657,🧪,test tube,1
658,😈,smiling face with horns,1
658,🤓,nerd face,1
658,♟️,chess pawn,2
659,🛋️,couch and lamp,1
659,♟,chess pawn,1
659,🧙‍♂️,man mage,1
662,🙂,slightly smiling face,1
663,📷,camera,1
663,♟️,chess pawn,1
663,❤️,red heart,1
668,♟,chess pawn,1
669,💁🏼‍♂️,man tipping hand: medium-light skin tone,1
670,👸🏻,princess: light skin tone,1
670,♟️,chess pawn,1
671,✨,sparkles,1
675,💭,thought balloon,1
675,🔝,TOP arrow,1
677,🤵‍♂,man in tuxedo,1
677,♟️,chess pawn,1
679,♟️,chess pawn,1
679,📍,round pushpin,1
679,📅,calendar,1
681,🚫,prohibited,1
683,🦖,T-Rex,1
683,🏻,light skin tone,1
683,🦕,sauropod,1
685,◻️,white medium square,1
685,🤔,thinking face,1
688,⚫,black circle,1
690,😂,face with tears of joy,1
691,🥰,smiling face with hearts,1
693,❤️,red heart,1
697,🍃,leaf fluttering in wind,1
698,👨‍🌾,man farmer,1
698,❤,red heart,1
698,👩‍🌾,woman farmer,1
699,♟️,chess pawn,2
702,🤴,prince,1
702,🌟,glowing star,1
702,🏰,castle,1
702,♟️,chess pawn,1
704,🏳️‍🌈,rainbow flag,1
707,🔥,fire,1
707,©,copyright,2
707,🚴‍♂️,man biking,1
710,🦜,parrot,1
710,♟,chess pawn,1
710,😎,smiling face with sunglasses,1
713,✨,sparkles,1
713,♟,chess pawn,1
713,🧠,brain,1
713,📚,books,1
714,🔥,fire,1
714,💪,flexed biceps,1
714,🌎,globe showing Americas,1
716,😼,cat with wry smile,1
716,♟️,chess pawn,1
717,🕹️,joystick,1
717,💭,thought balloon,1
717,🤝,handshake,1
717,💡,light bulb,1
717,🔥,fire,1
717,⏳,hourglass not done,1
717,👑,crown,1
718,🌐,globe with meridians,1
718,📞,telephone receiver,1
718,♟️,chess pawn,1
718,❗,red exclamation mark,2
718,📱,mobile phone,1
718,💻,laptop,1
718,🤓,nerd face,1
718,📧,e-mail,1
721,😉,winking face,1
721,😂,face with tears of joy,1
721,♟️,chess pawn,1
726,🥈,2nd place medal,2
729,😁,beaming face with smiling eyes,1
730,🖤,black heart,1
730,♟️,chess pawn,1
734,🔥,fire,1
734,✨,sparkles,1
734,🌎,globe showing Americas,1
735,✨,sparkles,1
735,♟️,chess pawn,1
735,❤️,red heart,1
740,🤍,white heart,1
740,✍🏼,writing hand: medium-light skin tone,1
740,♟,chess pawn,1
744,🍭,lollipop,1
744,🍒,cherries,1
744,🍔,hamburger,1
744,👉,backhand index pointing right,1
744,🌏,globe showing Asia-Australia,1
744,🇺🇦,flag: Ukraine,1
746,❗,red exclamation mark,2
751,❤️,red heart,1
755,📸,camera with flash,1
756,🔥,fire,1
756,🤏,pinching hand,1
756,🏆,trophy,1
758,👽,alien,1
758,🆚,VS button,1
758,✴️,eight-pointed star,1
759,😀,grinning face,1
759,👐,open hands,1
760,📸,camera with flash,1
760,🗓,spiral calendar,2
760,🎺,trumpet,2
760,🎷,saxophone,2
760,✨,sparkles,2
760,🇬🇧,flag: United Kingdom,1
761,♟️,chess pawn,1
761,👌,OK hand,1
761,🥳,partying face,1
761,🔥,fire,1
761,😏,smirking face,1
761,🛹,skateboard,1
762,👑,crown,1
762,♟️,chess pawn,1
763,🏝️,desert island,1
763,🧩,puzzle piece,2
763,📱,mobile phone,1
763,🖥️,desktop computer,1
763,🌅,sunrise,1
763,🙂,slightly smiling face,4
763,🏟️,stadium,1
763,🌈,rainbow,1
764,😊,smiling face with smiling eyes,1
765,😊,smiling face with smiling eyes,1
768,♟️,chess pawn,2
768,🕜,one-thirty,1
768,📧,e-mail,1
768,📅,calendar,1
768,📢,loudspeaker,1
769,😀,grinning face,1
771,✌️,victory hand,1
772,👏,clapping hands,2
774,🚀,rocket,1
774,♟,chess pawn,1
775,📷,camera,2
775,♟️,chess pawn,1
775,🇪🇬,flag: Egypt,1
775,🇨🇱,flag: Chile,1
775,💕,two hearts,2
776,⚪,white circle,2
776,🤔,thinking face,1
776,🔵,blue circle,1
776,📈,chart increasing,1
776,🟢,green circle,1
776,🟠,orange circle,1
776,🔥,fire,1
776,👇,backhand index pointing down,1
776,🏎️,racing car,3
776,📊,bar chart,2
776,👉,backhand index pointing right,1
776,👈,backhand index pointing left,1
777,🤔,thinking face,1
777,📸,camera with flash,1
777,📈,chart increasing,1
777,📊,bar chart,2
777,👇,backhand index pointing down,1
777,🏎️,racing car,3
777,👉,backhand index pointing right,1
777,👀,eyes,1
777,👈,backhand index pointing left,1
778,😳,flushed face,2
779,🇪🇸,flag: Spain,2
780,🤣,rolling on the floor laughing,1
781,📲,mobile phone with arrow,1
784,💥,collision,2
784,🔷,large blue diamond,12
784,⚠,warning,2
784,🚫,prohibited,2
784,🔹,small blue diamond,9
784,⛔,no entry,2
786,💥,collision,1
787,👉🏻,backhand index pointing right: light skin tone,1
788,😼,cat with wry smile,1
788,🖤,black heart,1
792,🔥,fire,1
792,👑,crown,1
792,🥰,smiling face with hearts,1
792,🆓,FREE button,1
793,🎵,musical note,3
795,😅,grinning face with sweat,1
795,😌,relieved face,1
796,🎵,musical note,3
797,💪,flexed biceps,1
797,😄,grinning face with smiling eyes,2
797,🤭,face with hand over mouth,1
797,♟️,chess pawn,2
809,📞,telephone receiver,1
809,📍,round pushpin,1
809,👩‍🎓,woman student,1
809,🙋🏼‍♀️,woman raising hand: medium-light skin tone,1
809,▪️,black small square,10
809,▫️,white small square,10
809,♟,chess pawn,2
810,✔️,check mark,1
810,♟️,chess pawn,1
811,📞,telephone receiver,1
811,📍,round pushpin,1
811,👩‍🎓,woman student,1
811,🙋🏼‍♀️,woman raising hand: medium-light skin tone,1
811,▪️,black small square,10
811,▫️,white small square,10
811,♟,chess pawn,2
813,😉,winking face,1
813,❓,red question mark,1
813,🦾,mechanical arm,1
813,🔑,key,1
813,👍,thumbs up,1
813,💡,light bulb,1
813,🎁,wrapped gift,1
813,🧠,brain,1
813,👉,backhand index pointing right,4
813,❤️,red heart,1
813,⌚,watch,1
813,♟,chess pawn,1
815,🤨,face with raised eyebrow,1
818,♟,chess pawn,2
818,📖,open book,1
819,📍,round pushpin,1
819,☕,hot beverage,1
820,👇,backhand index pointing down,2
